@relation pasar

@attribute Direccion(x) numeric
@attribute Direccion(y) numeric
@attribute Direccion(z) numeric
@attribute Distancia numeric
@attribute Fuerza numeric

@data
0.566246,-0.022295,0.823934,11.67923,5
0.565547,-0.022301,0.824415,11.36323,27
0.565791,-0.022225,0.824249,11.029545,13
0.566187,-0.033017,0.823616,10.695579,14
-0.992962,0.014393,0.117552,46.895866,25
-0.992973,0.014385,0.117463,46.86512,12
-0.99298,0.014381,0.117408,46.821468,7
-0.992966,0.01237,0.117753,46.711876,5
-0.95348,0.019187,0.300845,34.290665,10
-0.953374,0.01917,0.301181,34.271404,14
-0.95324,0.01915,0.301606,34.2244,24
0.301604,0.083263,0.949791,7.045185,21
0.301421,0.083515,0.949827,7.040434,23
0.301225,0.083786,0.949865,7.055883,7
0.303336,0.0545,0.951324,6.785434,20
0.308219,0.024234,0.951007,6.435406,14
0.318143,-0.013361,0.947948,6.091302,19
0.325654,-0.037343,0.944751,5.745344,24
0.332742,-0.040846,0.942133,5.405198,16
0.340347,-0.042863,0.939323,5.080022,27
0.3486,-0.04471,0.936205,4.757162,23
-0.938774,0.011726,0.344333,57.847622,29
-0.938712,0.011724,0.344504,57.851501,21
-0.938711,0.010857,0.344535,57.808617,17
-0.938915,0.005136,0.344111,57.694683,22
-0.939108,0.001495,0.34362,57.470383,18
-0.939339,-0.003029,0.342978,57.196846,11
-0.939456,-0.007377,0.34259,56.88269,15
-0.939448,-0.01035,0.342535,56.585361,5
-0.939403,-0.013415,0.342552,56.241528,15
-0.981804,0.051645,-0.182737,14.917829,26
-0.982421,0.051491,-0.179437,14.896855,18
-0.982845,0.051383,-0.177131,14.845125,20
-0.987004,0.035022,-0.156835,14.850493,11
0.14008,0.025919,0.989801,26.660467,17
0.140479,0.025909,0.989744,26.664862,23
0.140894,0.025898,0.989686,26.680813,14
0.142082,0.025895,0.989516,26.66412,29
0.142146,0.02624,0.989498,26.650225,27
0.164264,0.063782,0.984352,12.271278,6
0.164281,0.063797,0.984348,12.26001,21
0.1643,0.063814,0.984344,12.249925,7
0.139897,0.1492,0.978861,5.883192,26
0.152674,0.144088,0.977716,6.130687,20
0.281797,0.096951,0.954563,7.774503,17
0.283706,0.096154,0.954078,7.830016,21
0.286259,0.095086,0.953422,7.850877,27
0.28727,0.095374,0.953089,7.851823,21
0.348967,-0.055029,0.935518,7.935867,20
0.350691,-0.059686,0.934587,7.947726,22
0.351854,-0.062842,0.933943,7.992676,17
